epoch;accuracy;loss;val_accuracy;val_loss
0;0.239130437374115;28.52777099609375;0.0;3.4546546936035156
1;0.260869562625885;29.388336181640625;0.0;3.8378756046295166
2;0.32608696818351746;24.005910873413086;0.0;4.087377071380615
3;0.29347825050354004;20.09625244140625;0.0;3.408097267150879
4;0.31521740555763245;9.194846153259277;0.0;5.069170951843262
5;0.16304348409175873;8.497183799743652;0.0;8.75199031829834
6;0.21739129722118378;4.74381685256958;0.0;11.588744163513184
7;0.31521740555763245;3.675081253051758;0.0;13.045364379882812
8;0.31521740555763245;3.52050518989563;0.0;14.515296936035156
9;0.28260868787765503;5.798915386199951;0.0;19.832611083984375
