epoch;accuracy;loss;val_accuracy;val_loss


0;0.18478260934352875;44.27959060668945;0.0;14.956536293029785

1;0.27173912525177;68.68668365478516;0.0;25.917949676513672

2;0.3804347813129425;32.93547439575195;0.0;29.810922622680664

3;0.33695653080940247;22.99889373779297;0.0;30.253686904907227

4;0.46739131212234497;21.28936004638672;0.0;36.47156524658203

5;0.41304346919059753;20.21647071838379;0.0;40.18788146972656

6;0.45652174949645996;14.419686317443848;0.0;38.53135681152344

7;0.554347813129425;12.435325622558594;0.0;39.65228271484375

8;0.489130437374115;13.889968872070312;0.0;44.40011215209961

9;0.5652173757553101;11.019841194152832;0.0;52.59911346435547

10;0.52173912525177;15.07620906829834;0.0;52.75656509399414

11;0.5652173757553101;10.882957458496094;0.0;44.93819808959961

12;0.554347813129425;11.333419799804688;0.0;43.711795806884766

13;0.5869565010070801;11.13325023651123;0.0;44.80524444580078

14;0.6304348111152649;7.116294860839844;0.0;49.27593231201172

15;0.70652174949646;7.037046432495117;0.0;52.005699157714844

16;0.5978260636329651;6.7174224853515625;0.0;56.33390808105469

17;0.6304348111152649;10.2351655960083;0.0;61.51979446411133

18;0.6195651888847351;7.460718154907227;0.0;64.1651840209961

19;0.77173912525177;2.8137550354003906;0.0;66.90997314453125

